order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price,user_no,name_no,name
349.0,2905562.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,349.0,349.0,신란란
,,,,,,,,,,,350.0,원련여
351.0,3226808.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,351.0,351.0,남량남
352.0,1423558.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,352.0,352.0,서온려
,,,,,,,,,,,353.0,류복곤
354.0,5314079.0,1.0,F,60.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,354.0,354.0,박덕솜
,,,,,,,,,,,355.0,차별여
356.0,1318884.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,356.0,356.0,변송효
,,,,,,,,,,,357.0,나준아
,,,,,,,,,,,358.0,도악랑
359.0,59808.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,359.0,359.0,나두훈
360.0,653254.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,360.0,360.0,주을문
361.0,3452734.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,361.0,361.0,황복길
362.0,6142231.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,362.0,362.0,추인진
,,,,,,,,,,,363.0,노비치
364.0,690800.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,364.0,364.0,배들소
,,,,,,,,,,,365.0,심연배
366.0,4585112.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,366.0,366.0,구구충
367.0,12105.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,367.0,367.0,민산위
368.0,6279983.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,368.0,368.0,한창리
,,,,,,,,,,,369.0,양변의
370.0,287282.0,1.0,M,60.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,370.0,370.0,곽누장
,,,,,,,,,,,371.0,명리걸
,,,,,,,,,,,372.0,은복충
373.0,5317913.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,373.0,373.0,김다윤
374.0,900201.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,374.0,374.0,변리관
375.0,2985134.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,375.0,375.0,허얀성
376.0,2288358.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,376.0,376.0,모늬주
,,,,,,,,,,,377.0,진루늬
,,,,,,,,,,,378.0,전의화
379.0,4973369.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,379.0,379.0,전량관
,,,,,,,,,,,380.0,정산동
,,,,,,,,,,,381.0,석완박
,,,,,,,,,,,382.0,선세건
383.0,1234046.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,383.0,383.0,천규분
384.0,4963244.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,384.0,384.0,정휴곤
,,,,,,,,,,,385.0,국봉신
,,,,,,,,,,,386.0,홍탐원
,,,,,,,,,,,387.0,차개얀
,,,,,,,,,,,388.0,전더의
,,,,,,,,,,,389.0,진겸술
,,,,,,,,,,,390.0,주가희
,,,,,,,,,,,391.0,유향택
,,,,,,,,,,,392.0,명중예
,,,,,,,,,,,393.0,진흔구
,,,,,,,,,,,394.0,방훔후
,,,,,,,,,,,395.0,모운겸
396.0,6165305.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,396.0,396.0,신강뜸
397.0,1816479.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,397.0,397.0,오환노
,,,,,,,,,,,398.0,반진해
,,,,,,,,,,,399.0,편모건
,,,,,,,,,,,400.0,채리박
,,,,,,,,,,,401.0,육만섭
,,,,,,,,,,,402.0,신옥평
,,,,,,,,,,,403.0,홍엄변
404.0,1739789.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,6.0,24990.0,404.0,404.0,진엄선
405.0,529740.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,405.0,405.0,원기비
406.0,3523095.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,406.0,406.0,신문공
,,,,,,,,,,,407.0,엄엽노
408.0,6330083.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,408.0,408.0,왕상석
,,,,,,,,,,,409.0,전중세
,,,,,,,,,,,410.0,고강견
,,,,,,,,,,,411.0,민춘서
,,,,,,,,,,,412.0,임달온
413.0,6093041.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,413.0,413.0,소고으
,,,,,,,,,,,414.0,선울흔
415.0,3250487.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,415.0,415.0,표란바
416.0,3593845.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,416.0,416.0,남면량
417.0,5995812.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,417.0,417.0,나뜸새
,,,,,,,,,,,418.0,차민숙
419.0,632295.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,419.0,419.0,왕탐번
420.0,2411922.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,420.0,420.0,강숙세
421.0,6259587.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,421.0,421.0,설담로
,,,,,,,,,,,422.0,우균혜
423.0,2274823.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,423.0,423.0,양선별
424.0,344834.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,424.0,424.0,주현민
,,,,,,,,,,,425.0,왕안노
426.0,6235042.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,426.0,426.0,신광전
427.0,1113939.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,4.0,16660.0,427.0,427.0,주문엄
428.0,828357.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,428.0,428.0,홍출덕
429.0,4863441.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,429.0,429.0,박원범
430.0,4836294.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,430.0,430.0,맹석기
,,,,,,,,,,,431.0,남잔들
,,,,,,,,,,,432.0,제태의
,,,,,,,,,,,433.0,정경더
434.0,1339476.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,434.0,434.0,정민반
435.0,6525925.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,435.0,435.0,나찬평
436.0,5781467.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,436.0,436.0,추봉도
437.0,2163982.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,437.0,437.0,박묵소
,,,,,,,,,,,438.0,추회예
,,,,,,,,,,,439.0,정휴고
,,,,,,,,,,,440.0,맹공장
,,,,,,,,,,,441.0,위뜸실
,,,,,,,,,,,442.0,진훈고
443.0,5451910.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,443.0,443.0,송요완
444.0,3854751.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,444.0,444.0,어사신
445.0,2263626.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,445.0,445.0,육휴면
446.0,2007946.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,446.0,446.0,방길지
447.0,5341215.0,1.0,M,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,447.0,447.0,은문호
,,,,,,,,,,,448.0,전춘배
449.0,1333622.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,449.0,449.0,양일순
450.0,6424938.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,450.0,450.0,엄엄관
,,,,,,,,,,,451.0,신제변
,,,,,,,,,,,452.0,위형요
453.0,208108.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,453.0,453.0,여강산
454.0,429070.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,454.0,454.0,전예달
,,,,,,,,,,,455.0,소우탁
,,,,,,,,,,,456.0,류린권
,,,,,,,,,,,457.0,강루학
,,,,,,,,,,,458.0,채탐섬
459.0,4919299.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,459.0,459.0,도잎주
460.0,1187813.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,460.0,460.0,어황기
,,,,,,,,,,,461.0,기별실
462.0,6086844.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,462.0,462.0,위심후
,,,,,,,,,,,463.0,조다랑
,,,,,,,,,,,464.0,홍춘채
465.0,356278.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,465.0,465.0,석들잔
,,,,,,,,,,,466.0,유양요
467.0,3290130.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,467.0,467.0,서예개
468.0,5123757.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,468.0,468.0,엄평걸
469.0,5409621.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,469.0,469.0,지손개
470.0,6218165.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,470.0,470.0,장제언
471.0,4668818.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,471.0,471.0,박더혼
472.0,6048148.0,1.0,M,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,472.0,472.0,옥민걸
,,,,,,,,,,,473.0,여려월
474.0,1715065.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,3.0,19200.0,474.0,474.0,장남학
475.0,5261539.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,475.0,475.0,방운위
,,,,,,,,,,,476.0,방을문
,,,,,,,,,,,477.0,방번겸
,,,,,,,,,,,478.0,곽형추
479.0,1975218.0,1.0,F,20.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,479.0,479.0,성노빛
480.0,907926.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,4.0,25600.0,480.0,480.0,탁량얀
481.0,1509950.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,481.0,481.0,강혜한
482.0,673596.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,482.0,482.0,함일병
483.0,2802572.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,483.0,483.0,우소주
,,,,,,,,,,,484.0,장고재
,,,,,,,,,,,485.0,우랑솔
,,,,,,,,,,,486.0,금오천
487.0,3459511.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,487.0,487.0,곽지연
488.0,5261672.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,488.0,488.0,도령타
489.0,2499264.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,2.0,12800.0,489.0,489.0,어보람
490.0,5757456.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,490.0,490.0,우빈희
491.0,5911097.0,1.0,F,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,491.0,491.0,제려재
,,,,,,,,,,,492.0,여얀배
493.0,6014305.0,1.0,F,50.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,493.0,493.0,나흠바
494.0,2363834.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,4.0,25600.0,494.0,494.0,변령남
495.0,4173643.0,1.0,M,40.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,1.0,6400.0,495.0,495.0,송승훈
496.0,4921305.0,1.0,F,30.0,바이에른탈러 에멘탈 치즈,하드치즈,에멘탈,3.0,19200.0,496.0,496.0,윤아위
497.0,1548080.0,1.0,F,30.0,미국 전통 치즈 5종,세미하드,체다,1.0,4900.0,497.0,497.0,설술별
,,,,,,,,,,,498.0,정이황
,,,,,,,,,,,499.0,허반배
500.0,4438218.0,1.0,F,30.0,미국 전통 치즈 5종,세미하드,체다,2.0,9800.0,500.0,500.0,육문원
,,,,,,,,,,,501.0,구마중
502.0,2346443.0,1.0,F,30.0,미국 전통 치즈 5종,세미하드,체다,1.0,4900.0,502.0,502.0,손평울
,,,,,,,,,,,503.0,임악람
504.0,5947684.0,1.0,F,40.0,미국 전통 치즈 5종,세미하드,체다,3.0,14700.0,504.0,504.0,서경걸
,,,,,,,,,,,505.0,신용아
,,,,,,,,,,,506.0,길운정
507.0,1294147.0,1.0,F,30.0,미국 전통 치즈 5종,세미하드,체다,1.0,4900.0,507.0,507.0,박단창
508.0,716621.0,1.0,F,50.0,캄보졸라 치즈,소프트치즈,블루치즈,1.0,6400.0,508.0,508.0,왕디일
,,,,,,,,,,,509.0,방인태
510.0,4887937.0,1.0,F,40.0,캄보졸라 치즈,소프트치즈,블루치즈,1.0,6400.0,510.0,510.0,석섭량
511.0,2753953.0,1.0,F,40.0,캄보졸라 치즈,소프트치즈,블루치즈,1.0,6400.0,511.0,511.0,용화빛
,,,,,,,,,,,512.0,반율백
513.0,4650540.0,1.0,M,20.0,캄보졸라 치즈,소프트치즈,블루치즈,1.0,6400.0,513.0,513.0,고모다
,,,,,,,,,,,514.0,하웅추
,,,,,,,,,,,515.0,배더빈
,,,,,,,,,,,516.0,방노근
517.0,2994063.0,1.0,F,30.0,에멘탈 슬라이스,세미하드치즈,에멘탈,1.0,5500.0,517.0,517.0,소식치
518.0,2171399.0,1.0,F,30.0,에멘탈 슬라이스,세미하드치즈,에멘탈,1.0,5500.0,518.0,518.0,채준화
519.0,194812.0,1.0,F,30.0,에멘탈 슬라이스,세미하드치즈,에멘탈,1.0,5500.0,519.0,519.0,한부숭
,,,,,,,,,,,520.0,염악지
,,,,,,,,,,,521.0,변황추
522.0,76110.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,9600.0,522.0,522.0,문량회
,,,,,,,,,,,523.0,성아명
,,,,,,,,,,,524.0,노숙잔
,,,,,,,,,,,525.0,기병권
,,,,,,,,,,,526.0,염단반
,,,,,,,,,,,527.0,현반량
528.0,5972747.0,1.0,M,30.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,9.0,86400.0,528.0,528.0,최흥창
529.0,1684456.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,3.0,22200.0,529.0,529.0,양래란
,,,,,,,,,,,530.0,맹춘길
,,,,,,,,,,,531.0,유애분
532.0,5894961.0,1.0,M,50.0,캄보졸라 치즈,소프트치즈,블루치즈,1.0,6400.0,532.0,532.0,김봉구
533.0,2654688.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,8900.0,533.0,533.0,박묵초
534.0,146199.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,534.0,534.0,노령나
535.0,2545621.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,535.0,535.0,원안해
,,,,,,,,,,,536.0,송로오
,,,,,,,,,,,537.0,용박권
538.0,5774814.0,1.0,F,40.0,만체고 치즈 12개월,하드치즈,만체고,1.0,9700.0,538.0,538.0,염언심
539.0,1486884.0,1.0,F,30.0,만체고 치즈 12개월,하드치즈,만체고,1.0,9700.0,539.0,539.0,임호선
540.0,3134515.0,1.0,F,30.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,540.0,540.0,남희언
541.0,6163606.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,541.0,541.0,신관월
542.0,4654312.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,542.0,542.0,현로배
543.0,4446225.0,1.0,F,50.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,543.0,543.0,임욱흔
544.0,5142281.0,1.0,F,60.0,모짜렐라 로그,후레쉬치즈,모짜렐라,3.0,47700.0,544.0,544.0,염남성
,,,,,,,,,,,545.0,노신추
546.0,5883780.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,546.0,546.0,변후흔
547.0,201470.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,547.0,547.0,양소헌
,,,,,,,,,,,548.0,박찬뜸
549.0,3175116.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,549.0,549.0,신춘타
,,,,,,,,,,,550.0,임고수
,,,,,,,,,,,551.0,나춘소
552.0,6465246.0,1.0,F,60.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,552.0,552.0,장제택
,,,,,,,,,,,553.0,여린길
554.0,5053729.0,1.0,M,30.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,554.0,554.0,양재요
555.0,521169.0,1.0,F,30.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,555.0,555.0,채비균
556.0,2666440.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,556.0,556.0,강설빛
557.0,1539294.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,557.0,557.0,원율운
558.0,1966831.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,558.0,558.0,류문엄
559.0,1037022.0,1.0,F,30.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,559.0,559.0,여사묵
560.0,2594530.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,560.0,560.0,황학송
561.0,2762577.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,561.0,561.0,선빈잎
,,,,,,,,,,,562.0,임새분
,,,,,,,,,,,563.0,석향윤
,,,,,,,,,,,564.0,장손애
,,,,,,,,,,,565.0,편익령
,,,,,,,,,,,566.0,윤예옥
,,,,,,,,,,,567.0,구웅실
,,,,,,,,,,,568.0,조웅이
,,,,,,,,,,,569.0,허완은
,,,,,,,,,,,570.0,심배려
,,,,,,,,,,,571.0,탁변영
,,,,,,,,,,,572.0,마호련
,,,,,,,,,,,573.0,우관운
,,,,,,,,,,,574.0,신단모
,,,,,,,,,,,575.0,방섬휴
,,,,,,,,,,,576.0,주심회
577.0,215338.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,577.0,577.0,곽장하
,,,,,,,,,,,578.0,홍웅반
,,,,,,,,,,,579.0,주추충
,,,,,,,,,,,580.0,연장욱
,,,,,,,,,,,581.0,오늘산
,,,,,,,,,,,582.0,조휴소
,,,,,,,,,,,583.0,신다문
,,,,,,,,,,,584.0,모규윤
585.0,5989174.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,585.0,585.0,배화판
,,,,,,,,,,,586.0,맹율오
,,,,,,,,,,,587.0,구성고
588.0,225205.0,1.0,M,40.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,588.0,588.0,편자찬
,,,,,,,,,,,589.0,천남배
,,,,,,,,,,,590.0,전늬형
,,,,,,,,,,,591.0,옥람분
592.0,4341188.0,1.0,M,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,10.0,79000.0,592.0,592.0,성서경
,,,,,,,,,,,593.0,함공걸
594.0,6139984.0,1.0,F,40.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2.0,15800.0,594.0,594.0,최림승
,,,,,,,,,,,595.0,인판이
596.0,567937.0,1.0,F,40.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,596.0,596.0,방아충
,,,,,,,,,,,597.0,신추효
598.0,6323260.0,1.0,F,40.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,4.0,31600.0,598.0,598.0,금미창
599.0,5522479.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,599.0,599.0,변병의
,,,,,,,,,,,600.0,함랑세
601.0,540713.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,601.0,601.0,왕화담
,,,,,,,,,,,602.0,양다모
603.0,5389597.0,1.0,F,20.0,리코타,후레쉬치즈,리코타,2.0,13720.0,603.0,603.0,유양대
604.0,2964972.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,604.0,604.0,한기훔
605.0,6077648.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,605.0,605.0,류여타
606.0,6180394.0,1.0,M,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,606.0,606.0,홍상치
,,,,,,,,,,,607.0,현천안
608.0,5787255.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,2.0,13720.0,608.0,608.0,연송남
,,,,,,,,,,,609.0,양중채
610.0,3680984.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,3.0,20580.0,610.0,610.0,문윤보
611.0,5963473.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,611.0,611.0,소휴반
612.0,5912784.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,612.0,612.0,유미균
613.0,1514531.0,1.0,F,50.0,리코타,후레쉬치즈,리코타,1.0,6860.0,613.0,613.0,한겸규
614.0,3390002.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,614.0,614.0,반더신
615.0,919734.0,1.0,M,30.0,리코타,후레쉬치즈,리코타,2.0,13720.0,615.0,615.0,정흔별
616.0,3021328.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,2.0,13720.0,616.0,616.0,용익숭
617.0,2113138.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,617.0,617.0,인보여
618.0,3861721.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,618.0,618.0,편하택
619.0,6008220.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,619.0,619.0,현화새
620.0,1025499.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,620.0,620.0,정남빛
621.0,4248256.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,621.0,621.0,용롱새
622.0,2670953.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,622.0,622.0,엄빛한
623.0,5987916.0,1.0,F,50.0,리코타,후레쉬치즈,리코타,1.0,6860.0,623.0,623.0,기부유
,,,,,,,,,,,624.0,한들승
625.0,6554504.0,1.0,M,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,625.0,625.0,모반휴
626.0,2907636.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,626.0,626.0,석산라
,,,,,,,,,,,627.0,신실탐
628.0,4800547.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,628.0,628.0,도승탐
629.0,341677.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,629.0,629.0,주단흠
630.0,2729797.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,630.0,630.0,구학령
631.0,6228735.0,1.0,M,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,631.0,631.0,용엄열
632.0,6161098.0,1.0,F,20.0,리코타,후레쉬치즈,리코타,2.0,13720.0,632.0,632.0,조묵심
633.0,6426816.0,1.0,F,30.0,리코타,후레쉬치즈,리코타,1.0,6860.0,633.0,633.0,유치리
634.0,459404.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,2.0,13720.0,634.0,634.0,국환재
635.0,860280.0,1.0,F,50.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,635.0,635.0,추자림
,,,,,,,,,,,636.0,서병인
,,,,,,,,,,,637.0,권복우
,,,,,,,,,,,638.0,왕봉명
,,,,,,,,,,,639.0,유의동
,,,,,,,,,,,640.0,설중아
,,,,,,,,,,,641.0,우바구
,,,,,,,,,,,642.0,엄영예
,,,,,,,,,,,643.0,원효은
644.0,4894397.0,1.0,F,40.0,모짜렐라 로그,후레쉬치즈,모짜렐라,1.0,15900.0,644.0,644.0,소오령
645.0,5809613.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,645.0,645.0,차람신
,,,,,,,,,,,646.0,양운건
647.0,6490236.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,647.0,647.0,제악권
648.0,3028292.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,648.0,648.0,안권율
649.0,4836864.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,649.0,649.0,인심전
650.0,6295098.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,650.0,650.0,지강석
651.0,5771252.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,651.0,651.0,노슬현
652.0,2921086.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,652.0,652.0,신으요
653.0,4624850.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,653.0,653.0,선서홍
